Date,totalvar_ean10,totalvar_ean20,totalvar_ean30,totalvar_ean60,totalvar_ean90,totalvar_ean120,totalvar_ean150,totalvar_ean180,totalvar_ean270,totalvar_ean360,totalvar_ean720,totalvar_ean1080
2015-12-18,0.0011046750684931507,0.002366073424657534,0.0036940273972602736,0.011877277808219176,0.01543562630136986,0.01906344328767123,0.024506975342465754,0.030232977534246572,0.043896052602739724,0.05929943671232877,0.11782624438356165,0.17645022246575343
2015-12-21,0.0011312394520547945,0.0023252602739726024,0.0034676021917808214,0.011482929863013696,0.014704185205479451,0.01824899506849315,0.023533352054794524,0.028976429589041095,0.04250176520547945,0.05776175342465753,0.11628856109589039,0.17443284164383557
2015-12-22,0.0008602695890410958,0.0019905950684931503,0.0030488843835616434,0.010840477808219175,0.013920105205479453,0.017588939178082193,0.022908168493150683,0.028405479452054794,0.04211257315068493,0.05714283945205479,0.11937402739726027,0.17993557479452055
2015-12-23,0.0006996175342465753,0.0016857621917808218,0.0029421895890410963,0.009794763287671234,0.012806731232876711,0.016407964931506848,0.021400783561643832,0.026497597808219177,0.04015898630136986,0.05483997369863014,0.11457073972602738,0.17256994520547944
2015-12-24,0.0006770367123287672,0.0016646843835616439,0.0032810991780821918,0.009634916712328767,0.012616382465753426,0.01610093917808219,0.02099013698630137,0.02590650739726027,0.03984934438356164,0.05479346958904109,0.11438065972602737,0.17214146630136984
2015-12-28,0.0008817632876712329,0.0018470663013698632,0.005390729589041095,0.009972113424657533,0.012851726301369864,0.016643835616438358,0.02172082602739726,0.026497597808219177,0.040504438356164386,0.05586805479452054,0.11609706082191781,0.17472032876712326
2015-12-29,0.0009015331506849316,0.0018210021917808216,0.006054078904109587,0.009706684931506847,0.012328017534246574,0.015970244383561646,0.020767824657534247,0.025366803287671234,0.03919959123287671,0.05386752986301369,0.11438065972602737,0.1724270597260274
2015-12-30,0.0008719605479452056,0.0017615610958904107,0.006031792602739725,0.009899368767123287,0.012560668767123289,0.01630530082191781,0.021176301369863013,0.025725974794520542,0.03933593753424657,0.053729319452054794,0.11211200876712328,0.1687328087671233
2015-12-31,0.000888657808219178,0.0019079210958904103,0.0067794936986301365,0.010874275068493148,0.013593955068493152,0.017422040547945203,0.022387216438356162,0.026818638904109588,0.040643033424657526,0.05539956164383561,0.11362191780821917,0.17057493369863014
2016-01-04,0.0016204449315068493,0.004024164383561644,0.008072840547945206,0.012476753424657537,0.015995857808219174,0.020531510136986304,0.02560280547945205,0.02974653369863014,0.04483807890410958,0.060955357808219174,0.12112735561643834,0.1816910334246575
2016-01-05,0.0013044175342465754,0.004228648767123287,0.007595835616438356,0.01180668493150685,0.014909624383561644,0.01930168438356164,0.02438669589041096,0.028595164931506843,0.043536397808219184,0.05776175342465753,0.11879242520547945,0.17862457315068495
2016-01-06,0.0015466783561643837,0.0052047802739726015,0.008311561643835617,0.012970653698630135,0.01624805506849315,0.020679662465753427,0.02570548356164383,0.0300866301369863,0.04571651835616438,0.061053475068493145,0.12151872,0.18227808
2016-01-07,0.002374557808219178,0.007804425205479452,0.010699449863013698,0.015472806575342467,0.01908375780821918,0.02434139506849315,0.030359687671232875,0.03512988986301371,0.05226137753424656,0.06968183671232875,0.13509742684931506,0.2021817994520548
2016-01-08,0.0022284668493150685,0.008347073424657533,0.010522260821917807,0.01539221917808219,0.01908375780821918,0.024395099178082188,0.030270394520547937,0.0349721210958904,0.051712293698630146,0.06848112328767123,0.13222200328767122,0.19787363506849312
2016-01-11,0.0019370632876712333,0.008092410410958902,0.009845359726027398,0.014189332602739727,0.017948722191780817,0.02347260493150685,0.029384695890410963,0.03385183561643836,0.05046813369863013,0.06616208219178082,0.1345816898630137,0.20187253479452053
2016-01-12,0.0018878424657534246,0.007340054794520547,0.008783310410958905,0.01307243835616438,0.016694146849315066,0.02215632657534246,0.027994931506849313,0.03231912328767123,0.04916281315068492,0.06443640986301369,0.1325286049315068,0.19909980493150686
2016-01-13,0.002730588767123287,0.00842853917808219,0.010080003287671233,0.014480587397260273,0.01851189041095891,0.024377191232876707,0.03038203150684931,0.034527037808219176,0.05186887890410958,0.06770367123287672,0.13293795945205478,0.19909980493150686
2016-01-14,0.002856559178082192,0.007758996712328769,0.009373256712328767,0.01354954684931507,0.01735498109589041,0.023105099178082192,0.028990421917808217,0.0331321512328767,0.050005479452054795,0.06575399013698628,0.1326308843835616,0.1989463265753424
2016-01-15,0.004313705205479451,0.009721065205479454,0.011644681643835617,0.015960749589041093,0.019943842191780817,0.02644239780821918,0.03289003150684931,0.03729452054794521,0.05630854438356163,0.07232808328767122,0.1416802191780822,0.21252032876712332
2016-01-19,0.006915226301369862,0.008899123287671234,0.010628396712328765,0.015002368767123285,0.01959475315068493,0.025978260821917808,0.03221917808219178,0.036270956712328765,0.05472789041095891,0.07147591890410959,0.13883984876712327,0.20810280328767122
2016-01-20,0.008493869589041095,0.010685510136986301,0.012700899452054795,0.017470027397260276,0.022310294794520548,0.031167915616438356,0.03528041095890411,0.04011240328767123,0.059495395068493155,0.07749181479452054,0.14401585972602737,0.2157041095890411
2016-01-21,0.007759913424657533,0.009596835616438355,0.011768758356164385,0.01656045369863014,0.021779467397260277,0.030343377534246575,0.03456164383561643,0.039245133698630134,0.05816033753424656,0.07556867506849314,0.14401585972602737,0.2157041095890411
2016-01-22,0.005972482465753424,0.007384241643835616,0.009279123287671233,0.013445917808219174,0.018242630136986304,0.02642375342465753,0.03038203150684931,0.03431857315068493,0.05241879123287671,0.06853311123287671,0.13852602739726028,0.20778904109589041
2016-01-25,0.006093330410958905,0.008202280000000001,0.0096359802739726,0.014500109589041094,0.019789863287671232,0.02753502246575342,0.031989452054794525,0.03643162520547945,0.054888973150684923,0.07094588054794519,0.13894453479452057,0.20825977315068492
2016-01-26,0.005977600273972603,0.007866586849315068,0.009234989589041094,0.013901036712328766,0.019345317534246575,0.027155756712328765,0.031010995890410953,0.03531440219178082,0.05344775013698629,0.0699442421917808,0.13999356493150686,0.2099903473972603
2016-01-27,0.0060649383561643825,0.008004210410958904,0.009512551232876712,0.014344300273972602,0.020014029863013698,0.02834004164383562,0.03251905068493151,0.03734878684931507,0.05569793753424657,0.0728632504109589,0.14422913753424654,0.21634370630136981
2016-01-28,0.007070246575342466,0.008544986849315067,0.010062740547945204,0.014735401643835615,0.021139357808219177,0.03016386082191781,0.03453781232876712,0.040224999452054794,0.06693088438356164,0.07893607561643835,0.17329898958904108,0.2599484843835616
2016-01-29,0.0013356887671232877,0.002821019726027397,0.0044162663013698625,0.008635502465753423,0.014380828767123287,0.021630328767123286,0.02576718904109589,0.030526737534246572,0.0482895,0.06418455780821918,0.1349942005479452,0.20249130082191782
2016-02-01,0.00149504,0.003108999452054794,0.004655671232876711,0.008908905205479451,0.015116488767123286,0.022361635068493146,0.026492552054794522,0.03141653917808219,0.04870619506849314,0.06509353315068495,0.13242636493150683,0.19863954739726028
